7.92086 -1.88999 0.05
7.99225 -1.88998 0.05
0.99319 -1.83488 0.05
1.06446 -1.83469 0.05
1.13572 -1.83449 0.05
1.20698 -1.83429 0.05
1.27824 -1.83408 0.05
1.3495 -1.83387 0.05
1.42075 -1.83366 0.05
1.492 -1.83344 0.05
1.56326 -1.83321 0.05
1.63458 -1.83294 0.05
1.70599 -1.83257 0.05
1.77772 -1.83191 0.05
1.84974 -1.83099 0.05
1.92229 -1.82952 0.05
1.9949 -1.8279 0.05
2.06744 -1.82625 0.05
2.13979 -1.8247 0.05
2.21162 -1.82372 0.05
2.2832 -1.82307 0.05
2.35453 -1.82275 0.05
2.42579 -1.82253 0.05
2.49701 -1.82237 0.05
2.56823 -1.82222 0.05
2.63945 -1.82208 0.05
2.71067 -1.82194 0.05
2.7819 -1.8218 0.05
2.85313 -1.82166 0.05
2.92436 -1.82152 0.05
2.99559 -1.82139 0.05
3.06683 -1.82126 0.05
3.13807 -1.82113 0.05
3.20931 -1.821 0.05
3.28056 -1.82088 0.05
3.35181 -1.82076 0.05
3.42307 -1.82064 0.05
3.49433 -1.82053 0.05
3.56559 -1.82041 0.05
3.63685 -1.8203 0.05
3.70812 -1.82019 0.05
3.77939 -1.82008 0.05
3.85067 -1.81998 0.05
3.92195 -1.81987 0.05
3.99324 -1.81977 0.05
4.06456 -1.81962 0.05
4.13587 -1.81948 0.05
4.20716 -1.81938 0.05
4.27846 -1.81929 0.05
4.34976 -1.8192 0.05
4.42114 -1.819 0.05
4.49271 -1.81854 0.05
4.5642 -1.81814 0.05
4.63555 -1.81798 0.05
4.70686 -1.8179 0.05
4.77818 -1.81782 0.05
4.84954 -1.81769 0.05
4.92113 -1.8172 0.05
4.99314 -1.81597 0.05
5.06501 -1.81479 0.05
5.13648 -1.81435 0.05
5.20781 -1.81424 0.05
5.27914 -1.81419 0.05
5.35047 -1.81414 0.05
5.42182 -1.81404 0.05
5.49332 -1.81365 0.05
5.56516 -1.8125 0.05
5.63706 -1.81126 0.05
5.7086 -1.8108 0.05
5.77997 -1.8107 0.05
5.85131 -1.81066 0.05
5.92265 -1.81064 0.05
5.994 -1.81061 0.05
6.06535 -1.81058 0.05
6.1367 -1.81055 0.05
6.20805 -1.81052 0.05
6.2794 -1.81049 0.05
6.35076 -1.81047 0.05
6.42212 -1.81043 0.05
6.49349 -1.81032 0.05
6.56495 -1.80996 0.05
6.63647 -1.80957 0.05
6.70788 -1.80944 0.05
6.77925 -1.80941 0.05
6.85062 -1.8094 0.05
6.92199 -1.80937 0.05
6.99336 -1.80936 0.05
7.06473 -1.80933 0.05
7.1361 -1.80932 0.05
7.20748 -1.8093 0.05
7.27886 -1.80928 0.05
7.35024 -1.80927 0.05
7.42161 -1.80925 0.05
7.49299 -1.80924 0.05
7.56438 -1.80922 0.05
7.63576 -1.80921 0.05
7.70714 -1.80919 0.05
7.77853 -1.80918 0.05
7.84991 -1.80916 0.05
7.9213 -1.80915 0.05
7.99269 -1.80914 0.05
0.993497 -1.75525 0.05
1.06476 -1.75505 0.05
1.13601 -1.75484 0.05
1.20727 -1.75463 0.05
1.27852 -1.75442 0.05
1.34977 -1.7542 0.05
1.42103 -1.75397 0.05
1.49235 -1.75368 0.05
1.56376 -1.75331 0.05
1.63549 -1.75264 0.05
1.70753 -1.7517 0.05
1.7801 -1.75019 0.05
1.85274 -1.74854 0.05
1.92529 -1.74685 0.05
1.99767 -1.74525 0.05
2.0695 -1.74425 0.05
2.14109 -1.74358 0.05
2.21241 -1.74325 0.05
2.28367 -1.74303 0.05
2.35488 -1.74286 0.05
2.42609 -1.74271 0.05
2.49729 -1.74256 0.05
2.5685 -1.74241 0.05
2.63972 -1.74226 0.05
2.71094 -1.74212 0.05
2.78216 -1.74197 0.05
2.85338 -1.74184 0.05
2.92461 -1.74169 0.05
2.99584 -1.74156 0.05
3.06707 -1.74143 0.05
3.13831 -1.7413 0.05
3.20955 -1.74117 0.05
3.2808 -1.74104 0.05
3.35205 -1.74092 0.05
3.4233 -1.74079 0.05
3.49456 -1.74068 0.05
3.56581 -1.74056 0.05
3.63708 -1.74044 0.05
3.70839 -1.74028 0.05
3.77968 -1.74013 0.05
3.85096 -1.74002 0.05
3.92224 -1.7399 0.05
3.99361 -1.73969 0.05
4.06516 -1.7392 0.05
4.13664 -1.73877 0.05
4.20796 -1.7386 0.05
4.27926 -1.7385 0.05
4.35059 -1.73835 0.05
4.42216 -1.73784 0.05
4.49418 -1.73655 0.05
4.56606 -1.73531 0.05
4.6375 -1.73485 0.05
4.70881 -1.73473 0.05
4.78012 -1.73466 0.05
4.85145 -1.73456 0.05
4.92293 -1.73413 0.05
4.99477 -1.73294 0.05
5.06666 -1.73165 0.05
5.13818 -1.73116 0.05
5.20953 -1.73105 0.05
5.28085 -1.73101 0.05
5.35217 -1.73097 0.05
5.4235 -1.73093 0.05
5.49484 -1.7308 0.05
5.56626 -1.73041 0.05
5.63776 -1.72999 0.05
5.70915 -1.72985 0.05
5.78049 -1.72981 0.05
5.85182 -1.72978 0.05
5.92317 -1.72975 0.05
5.99451 -1.72972 0.05
6.06585 -1.72969 0.05
6.1372 -1.72967 0.05
6.20855 -1.72964 0.05
6.2799 -1.72962 0.05
6.35125 -1.72959 0.05
6.42261 -1.72957 0.05
6.49397 -1.72954 0.05
6.56533 -1.72948 0.05
6.63672 -1.72941 0.05
6.70808 -1.72938 0.05
6.77944 -1.72936 0.05
6.85081 -1.72934 0.05
6.92217 -1.72932 0.05
6.99354 -1.7293 0.05
7.06491 -1.72928 0.05
7.13628 -1.72926 0.05
7.20766 -1.72924 0.05
7.27903 -1.72923 0.05
7.35041 -1.72921 0.05
7.42179 -1.72919 0.05
7.49316 -1.72918 0.05
7.56454 -1.72916 0.05
7.63592 -1.72915 0.05
7.70731 -1.72913 0.05
7.77869 -1.72912 0.05
7.85008 -1.7291 0.05
7.92146 -1.72909 0.05
7.99285 -1.72908 0.05
0.993794 -1.67562 0.05
1.06505 -1.6754 0.05
1.1363 -1.67519 0.05
1.20755 -1.67497 0.05
1.2788 -1.67473 0.05
1.35012 -1.67445 0.05
1.42153 -1.67407 0.05
1.49328 -1.67338 0.05
1.56533 -1.67241 0.05
1.63792 -1.67087 0.05
1.71058 -1.66918 0.05
1.78316 -1.66745 0.05
1.85556 -1.66582 0.05
1.9274 -1.6648 0.05
1.99899 -1.66411 0.05
2.07031 -1.66377 0.05
2.14156 -1.66354 0.05
2.21276 -1.66337 0.05
2.28396 -1.66321 0.05
2.35516 -1.66305 0.05
2.42636 -1.66289 0.05
2.49756 -1.66274 0.05
2.56877 -1.66259 0.05
2.63998 -1.66244 0.05
2.71119 -1.66229 0.05
2.78241 -1.66215 0.05
2.85363 -1.662 0.05
2.92486 -1.66187 0.05
2.99609 -1.66173 0.05
3.06732 -1.66159 0.05
3.13855 -1.66146 0.05
3.20979 -1.66133 0.05
3.28104 -1.66119 0.05
3.35233 -1.66101 0.05
3.4236 -1.66085 0.05
3.49485 -1.66072 0.05
3.56612 -1.6606 0.05
3.63746 -1.66037 0.05
3.70901 -1.65985 0.05
3.78047 -1.6594 0.05
3.85178 -1.6592 0.05
3.9231 -1.65903 0.05
3.99466 -1.65848 0.05
4.06668 -1.65714 0.05
4.13855 -1.65585 0.05
4.20998 -1.65536 0.05
4.28127 -1.65523 0.05
4.35258 -1.65511 0.05
4.42404 -1.65466 0.05
4.49587 -1.65341 0.05
4.56776 -1.65206 0.05
4.63927 -1.65155 0.05
4.71059 -1.65143 0.05
4.78189 -1.65138 0.05
4.85319 -1.65133 0.05
4.92451 -1.65119 0.05
4.99591 -1.65078 0.05
5.06739 -1.65033 0.05
5.13876 -1.65018 0.05
5.21008 -1.65013 0.05
5.28139 -1.6501 0.05
5.35271 -1.65006 0.05
5.42403 -1.65003 0.05
5.49535 -1.64999 0.05
5.56668 -1.64991 0.05
5.63804 -1.64983 0.05
5.70937 -1.64979 0.05
5.78071 -1.64976 0.05
5.85204 -1.64973 0.05
5.92338 -1.6497 0.05
5.99472 -1.64967 0.05
6.06606 -1.64964 0.05
6.1374 -1.64962 0.05
6.20875 -1.64959 0.05
6.2801 -1.64956 0.05
6.35145 -1.64954 0.05
6.4228 -1.64952 0.05
6.49416 -1.64949 0.05
6.56552 -1.64947 0.05
6.63688 -1.64945 0.05
6.70824 -1.64942 0.05
6.77959 -1.6494 0.05
6.85096 -1.64938 0.05
6.92232 -1.64936 0.05
6.99369 -1.64934 0.05
7.06506 -1.64932 0.05
7.13642 -1.6493 0.05
7.2078 -1.64928 0.05
7.27917 -1.64927 0.05
7.35055 -1.64925 0.05
7.42192 -1.64923 0.05
7.4933 -1.64922 0.05
7.56467 -1.6492 0.05
7.63605 -1.64919 0.05
7.70743 -1.64917 0.05
7.77882 -1.64916 0.05
7.8502 -1.64914 0.05
7.92159 -1.64913 0.05
7.99297 -1.64911 0.05
0.994084 -1.59597 0.05
1.06533 -1.59575 0.05
1.13659 -1.59551 0.05
1.2079 -1.59522 0.05
1.27932 -1.59483 0.05
1.35107 -1.59413 0.05
1.42313 -1.59314 0.05
1.49576 -1.59156 0.05
1.56844 -1.58983 0.05
1.64105 -1.58806 0.05
1.71347 -1.5864 0.05
1.78531 -1.58535 0.05
1.8569 -1.58464 0.05
1.92822 -1.5843 0.05
1.99946 -1.58406 0.05
2.07066 -1.58388 0.05
2.14185 -1.58372 0.05
2.21304 -1.58355 0.05
2.28423 -1.58339 0.05
2.35542 -1.58323 0.05
2.42662 -1.58307 0.05
2.49782 -1.58292 0.05
2.56903 -1.58276 0.05
2.64023 -1.58261 0.05
2.71144 -1.58246 0.05
2.78266 -1.58231 0.05
2.85388 -1.58217 0.05
2.9251 -1.58203 0.05
2.99633 -1.58188 0.05
3.0676 -1.58168 0.05
3.13886 -1.58151 0.05
3.2101 -1.58136 0.05
3.28143 -1.58111 0.05
3.35296 -1.58056 0.05
3.42441 -1.58009 0.05
3.49571 -1.57988 0.05
3.56701 -1.57969 0.05
3.63856 -1.57912 0.05
3.71058 -1.57772 0.05
3.78245 -1.57638 0.05
3.85386 -1.57586 0.05
3.92516 -1.57567 0.05
3.99661 -1.57519 0.05
4.06843 -1.57389 0.05
4.14032 -1.57248 0.05
4.21181 -1.57195 0.05
4.28312 -1.57182 0.05
4.35439 -1.57176 0.05
4.42569 -1.57161 0.05
4.49707 -1.57117 0.05
4.56853 -1.57071 0.05
4.63987 -1.57054 0.05
4.71116 -1.57049 0.05
4.78246 -1.57044 0.05
4.85375 -1.5704 0.05
4.92505 -1.57035 0.05
4.99636 -1.57026 0.05
5.06769 -1.57017 0.05
5.139 -1.57013 0.05
5.21031 -1.57009 0.05
5.28162 -1.57005 0.05
5.35294 -1.57001 0.05
5.42425 -1.56998 0.05
5.49558 -1.56994 0.05
5.5669 -1.56991 0.05
5.63822 -1.56987 0.05
5.70956 -1.56984 0.05
5.78088 -1.56981 0.05
5.85222 -1.56978 0.05
5.92355 -1.56975 0.05
5.99489 -1.56972 0.05
6.06623 -1.56969 0.05
6.13758 -1.56967 0.05
6.20892 -1.56964 0.05
6.28026 -1.56961 0.05
6.35162 -1.56959 0.05
6.42297 -1.56957 0.05
6.49432 -1.56954 0.05
6.56567 -1.56952 0.05
6.63703 -1.56949 0.05
6.70838 -1.56947 0.05
6.77974 -1.56944 0.05
6.8511 -1.56943 0.05
6.92247 -1.56941 0.05
6.99384 -1.56939 0.05
7.0652 -1.56936 0.05
7.13657 -1.56934 0.05
7.20794 -1.56933 0.05
7.27931 -1.56931 0.05
7.35068 -1.56929 0.05
7.42206 -1.56927 0.05
7.49343 -1.56926 0.05
7.5648 -1.56924 0.05
7.63619 -1.56922 0.05
7.70756 -1.56921 0.05
7.77894 -1.56919 0.05
7.85033 -1.56918 0.05
7.92171 -1.56916 0.05
7.99309 -1.56915 0.05
0.994366 -1.5163 0.05
1.06563 -1.51605 0.05
1.13706 -1.51564 0.05
1.20887 -1.51489 0.05
1.28095 -1.51388 0.05
1.3536 -1.51226 0.05
1.42632 -1.5105 0.05
1.49895 -1.50869 0.05
1.57138 -1.50698 0.05
1.64324 -1.50591 0.05
1.71483 -1.50519 0.05
1.78614 -1.50483 0.05
1.85738 -1.50459 0.05
1.92857 -1.50441 0.05
1.99975 -1.50424 0.05
2.07093 -1.50407 0.05
2.14212 -1.5039 0.05
2.21331 -1.50374 0.05
2.28449 -1.50357 0.05
2.35568 -1.50341 0.05
2.42687 -1.50324 0.05
2.49808 -1.50309 0.05
2.56927 -1.50293 0.05
2.64048 -1.50277 0.05
2.71169 -1.50261 0.05
2.78295 -1.5024 0.05
2.85419 -1.50222 0.05
2.92542 -1.50206 0.05
2.99673 -1.50179 0.05
3.06826 -1.50122 0.05
3.1397 -1.50072 0.05
3.21102 -1.50042 0.05
3.28256 -1.49982 0.05
3.35459 -1.49836 0.05
3.42646 -1.49696 0.05
3.49786 -1.49642 0.05
3.56913 -1.49621 0.05
3.64056 -1.49571 0.05
3.71239 -1.49436 0.05
3.78427 -1.4929 0.05
3.85575 -1.49234 0.05
3.92704 -1.4922 0.05
3.99831 -1.49203 0.05
4.06968 -1.49158 0.05
4.14112 -1.49108 0.05
4.21244 -1.49091 0.05
4.28371 -1.49085 0.05
4.35498 -1.49079 0.05
4.42625 -1.49074 0.05
4.49753 -1.49064 0.05
4.56884 -1.49054 0.05
4.64012 -1.49048 0.05
4.71141 -1.49044 0.05
4.7827 -1.49039 0.05
4.85399 -1.49035 0.05
4.92529 -1.4903 0.05
4.99659 -1.49026 0.05
5.06789 -1.49022 0.05
5.1392 -1.49018 0.05
5.2105 -1.49014 0.05
5.28181 -1.4901 0.05
5.35312 -1.49007 0.05
5.42444 -1.49003 0.05
5.49576 -1.49 0.05
5.56708 -1.48996 0.05
5.6384 -1.48993 0.05
5.70973 -1.4899 0.05
5.78106 -1.48986 0.05
5.85239 -1.48983 0.05
5.92373 -1.48981 0.05
5.99506 -1.48978 0.05
6.0664 -1.48975 0.05
6.13774 -1.48972 0.05
6.20908 -1.48969 0.05
6.28043 -1.48966 0.05
6.35177 -1.48964 0.05
6.42312 -1.48961 0.05
6.49447 -1.48959 0.05
6.56582 -1.48956 0.05
6.63718 -1.48954 0.05
6.70854 -1.48951 0.05
6.77989 -1.4895 0.05
6.85125 -1.48947 0.05
6.92261 -1.48945 0.05
6.99398 -1.48943 0.05
7.06534 -1.48941 0.05
7.13671 -1.48939 0.05
7.20808 -1.48937 0.05
7.27944 -1.48935 0.05
7.35082 -1.48933 0.05
7.42219 -1.48932 0.05
7.49356 -1.4893 0.05
7.56494 -1.48928 0.05
7.63631 -1.48927 0.05
7.70769 -1.48925 0.05
7.77907 -1.48923 0.05
7.85045 -1.48922 0.05
7.92183 -1.4892 0.05
7.99321 -1.48919 0.05
0.994724 -1.43655 0.05
1.06622 -1.43608 0.05
1.13841 -1.43495 0.05
1.21137 -1.43306 0.05
1.28419 -1.43118 0.05
1.35685 -1.42932 0.05
1.42932 -1.42758 0.05
1.50118 -1.42649 0.05
1.57277 -1.42574 0.05
1.64408 -1.42538 0.05
1.71531 -1.42513 0.05
1.78649 -1.42494 0.05
1.85767 -1.42477 0.05
1.92884 -1.42459 0.05
2.00002 -1.42442 0.05
2.0712 -1.42425 0.05
2.14238 -1.42408 0.05
2.21356 -1.42391 0.05
2.28475 -1.42374 0.05
2.35593 -1.42357 0.05
2.42713 -1.4234 0.05
2.49837 -1.42317 0.05
2.56959 -1.42297 0.05
2.6408 -1.4228 0.05
2.7121 -1.42252 0.05
2.78362 -1.42193 0.05
2.85505 -1.4214 0.05
2.92636 -1.42109 0.05
2.9979 -1.42046 0.05
3.06993 -1.41894 0.05
3.1418 -1.41749 0.05
3.21321 -1.41687 0.05
3.28464 -1.41629 0.05
3.35646 -1.41487 0.05
3.42835 -1.41335 0.05
3.49981 -1.41277 0.05
3.57107 -1.41262 0.05
3.64232 -1.41244 0.05
3.71367 -1.41196 0.05
3.7851 -1.41145 0.05
3.8564 -1.41126 0.05
3.92765 -1.41119 0.05
3.9989 -1.41113 0.05
4.07016 -1.41102 0.05
4.14144 -1.41091 0.05
4.2127 -1.41085 0.05
4.28397 -1.41079 0.05
4.35523 -1.41075 0.05
4.4265 -1.41069 0.05
4.49777 -1.41064 0.05
4.56905 -1.41059 0.05
4.64034 -1.41054 0.05
4.71162 -1.4105 0.05
4.78291 -1.41045 0.05
4.85419 -1.41041 0.05
4.92549 -1.41036 0.05
4.99678 -1.41032 0.05
5.06808 -1.41028 0.05
5.13938 -1.41024 0.05
5.21069 -1.4102 0.05
5.282 -1.41016 0.05
5.35331 -1.41013 0.05
5.42462 -1.41009 0.05
5.49594 -1.41005 0.05
5.56726 -1.41002 0.05
5.63858 -1.40999 0.05
5.70991 -1.40995 0.05
5.78123 -1.40992 0.05
5.85256 -1.40989 0.05
5.92389 -1.40986 0.05
5.99523 -1.40983 0.05
6.06656 -1.4098 0.05
6.1379 -1.40977 0.05
6.20924 -1.40974 0.05
6.28058 -1.40972 0.05
6.35193 -1.40969 0.05
6.42327 -1.40966 0.05
6.49462 -1.40963 0.05
6.56597 -1.40961 0.05
6.63733 -1.40959 0.05
6.70868 -1.40956 0.05
6.78004 -1.40954 0.05
6.85139 -1.40952 0.05
6.92276 -1.4095 0.05
6.99412 -1.40947 0.05
7.06548 -1.40946 0.05
7.13684 -1.40944 0.05
7.20821 -1.40941 0.05
7.27958 -1.4094 0.05
7.35095 -1.40938 0.05
7.42232 -1.40936 0.05
7.49369 -1.40934 0.05
7.56506 -1.40932 0.05
7.63644 -1.4093 0.05
7.70781 -1.40929 0.05
7.77919 -1.40927 0.05
7.85057 -1.40925 0.05
7.92195 -1.40924 0.05
7.99333 -1.40922 0.05
0.995715 -1.35619 0.05
1.06788 -1.35511 0.05
1.14091 -1.35311 0.05
1.21444 -1.35039 0.05
1.28722 -1.34824 0.05
1.35913 -1.34707 0.05
1.43073 -1.34631 0.05
1.50204 -1.34594 0.05
1.57326 -1.34568 0.05
1.64444 -1.34549 0.05
1.7156 -1.34531 0.05
1.78677 -1.34513 0.05
1.85794 -1.34495 0.05
1.92911 -1.34477 0.05
2.00028 -1.34459 0.05
2.07146 -1.34442 0.05
2.14264 -1.34423 0.05
2.21386 -1.344 0.05
2.28507 -1.34378 0.05
2.35627 -1.3436 0.05
2.42755 -1.3433 0.05
2.49906 -1.34268 0.05
2.57048 -1.34213 0.05
2.64177 -1.3418 0.05
2.7133 -1.34114 0.05
2.78534 -1.33957 0.05
2.85722 -1.33806 0.05
2.92861 -1.33742 0.05
3.00003 -1.33681 0.05
3.07185 -1.33534 0.05
3.14374 -1.33377 0.05
3.21519 -1.33316 0.05
3.28646 -1.3329 0.05
3.35779 -1.33239 0.05
3.4292 -1.33185 0.05
3.50048 -1.33166 0.05
3.57171 -1.33158 0.05
3.64293 -1.33151 0.05
3.71417 -1.33139 0.05
3.78543 -1.33127 0.05
3.85667 -1.3312 0.05
3.92792 -1.33114 0.05
3.99916 -1.33108 0.05
4.07041 -1.33102 0.05
4.14167 -1.33096 0.05
4.21292 -1.33091 0.05
4.28418 -1.33086 0.05
4.35545 -1.3308 0.05
4.42671 -1.33075 0.05
4.49798 -1.33071 0.05
4.56926 -1.33065 0.05
4.64054 -1.33061 0.05
4.71182 -1.33056 0.05
4.7831 -1.33052 0.05
4.85439 -1.33047 0.05
4.92568 -1.33042 0.05
4.99697 -1.33038 0.05
5.06827 -1.33034 0.05
5.13957 -1.3303 0.05
5.21087 -1.33026 0.05
5.28218 -1.33022 0.05
5.35349 -1.33018 0.05
5.4248 -1.33015 0.05
5.49611 -1.33011 0.05
5.56744 -1.33007 0.05
5.63876 -1.33004 0.05
5.71007 -1.33001 0.05
5.7814 -1.32997 0.05
5.85272 -1.32994 0.05
5.92405 -1.32991 0.05
5.99539 -1.32988 0.05
6.06672 -1.32985 0.05
6.13806 -1.32982 0.05
6.2094 -1.32979 0.05
6.28074 -1.32976 0.05
6.35208 -1.32974 0.05
6.42342 -1.32971 0.05
6.49477 -1.32968 0.05
6.56612 -1.32966 0.05
6.63747 -1.32963 0.05
6.70882 -1.32961 0.05
6.78018 -1.32958 0.05
6.85154 -1.32956 0.05
6.9229 -1.32954 0.05
6.99425 -1.32952 0.05
7.06562 -1.3295 0.05
7.13698 -1.32948 0.05
7.20834 -1.32946 0.05
7.27971 -1.32944 0.05
7.35108 -1.32942 0.05
7.42245 -1.3294 0.05
7.49382 -1.32938 0.05
7.56519 -1.32936 0.05
7.63656 -1.32934 0.05
7.70793 -1.32933 0.05
7.77931 -1.32931 0.05
7.85069 -1.32929 0.05
7.92207 -1.32928 0.05
7.99345 -1.32926 0.05
0.998371 -1.2742 0.05
1.07118 -1.27232 0.05
1.14395 -1.27032 0.05
1.21667 -1.2682 0.05
1.28864 -1.26697 0.05
1.36 -1.26651 0.05
1.43122 -1.26624 0.05
1.50239 -1.26604 0.05
1.57355 -1.26586 0.05
1.64471 -1.26567 0.05
1.71587 -1.26549 0.05
1.78704 -1.26531 0.05
1.8582 -1.26512 0.05
1.92937 -1.26493 0.05
2.00059 -1.26469 0.05
2.07179 -1.26445 0.05
2.14307 -1.26413 0.05
2.21458 -1.26348 0.05
2.28598 -1.2629 0.05
2.35726 -1.26256 0.05
2.42878 -1.26187 0.05
2.50083 -1.26023 0.05
2.57271 -1.25868 0.05
2.64409 -1.258 0.05
2.7155 -1.25737 0.05
2.78733 -1.25585 0.05
2.85922 -1.25422 0.05
2.93066 -1.25358 0.05
3.0019 -1.25331 0.05
3.07321 -1.25278 0.05
3.14461 -1.25222 0.05
3.21588 -1.25202 0.05
3.28709 -1.25192 0.05
3.3583 -1.2518 0.05
3.42954 -1.25167 0.05
3.50076 -1.25159 0.05
3.57198 -1.25153 0.05
3.6432 -1.25146 0.05
3.71443 -1.25139 0.05
3.78566 -1.25133 0.05
3.8569 -1.25127 0.05
3.92814 -1.2512 0.05
3.99938 -1.25114 0.05
